source,source_record_id,source_reference,amount_minor,currency,event_time,transaction_type,status,payment_id,order_id,settlement_id,utr,fee_minor,tax_minor,adjustment_minor
bank,BANK-1097,UTR-82096,432794,INR,2026-08-14T13:48:00Z,credit,credited,,,SETL_197,UTR82096,0,0,0
bank,BANK-1445,UTR-95002A,437403,INR,2026-08-06T10:19:00Z,credit,credited,,,SETL_545,UTR95002A,0,0,0
bank,BANK-1334,NEFT85033,2332932,INR,2026-08-06T14:37:00Z,credit,credited,,,SETL_434,NEFT85033,0,0,0
bank,BANK-1477,UTR-95018A,38911,INR,2026-08-11T11:32:00Z,credit,credited,,,SETL_577,UTR95018A,0,0,0
bank,BANK-1336,NEFT85035,2063832,INR,2026-08-27T17:36:00Z,credit,credited,,,SETL_436,NEFT85035,0,0,0
bank,BANK-1134,UTR-82133,64173,INR,2026-08-24T10:58:00Z,credit,credited,,,SETL_234,UTR82133,0,0,0
bank,BANK-1439,UTR-93023,3318731,INR,2026-08-24T14:10:00Z,credit,credited,,,SETL_539,UTR93023,0,0,0
bank,BANK-1167,UTR-82166,82192,INR,2026-08-09T10:05:00Z,credit,credited,,,SETL_267,UTR82166,0,0,0
bank,BANK-1328,NEFT85027,668766,INR,2026-08-27T10:12:00Z,credit,credited,,,SETL_428,NEFT85027,0,0,0
bank,BANK-1142,UTR-82141,50853,INR,2026-08-14T14:44:00Z,credit,credited,,,SETL_242,UTR82141,0,0,0
bank,BANK-1173,UTR-82172,400564,INR,2026-08-04T21:42:00Z,credit,credited,,,SETL_273,UTR82172,0,0,0
bank,BANK-1033,UTR-82032,1853769,INR,2026-08-08T19:59:00Z,credit,credited,,,SETL_133,UTR82032,0,0,0
bank,BANK-1247,UTR-82246,93791,INR,2026-08-13T09:37:00Z,credit,credited,,,SETL_347,UTR82246,0,0,0
bank,BANK-1056,UTR-82055,15407,INR,2026-08-24T12:10:00Z,credit,credited,,,SETL_156,UTR82055,0,0,0
bank,BANK-1351,UTR-88000,2026619,INR,2026-08-20T11:12:00Z,credit,credited,,,SETL_451,UTR88000,0,0,0
bank,BANK-1153,UTR-82152,380471,INR,2026-08-14T22:50:00Z,credit,credited,,,SETL_253,UTR82152,0,0,0
bank,BANK-1145,UTR-82144,653163,INR,2026-08-05T11:33:00Z,credit,credited,,,SETL_245,UTR82144,0,0,0
bank,BANK-1480,UTR-95019B,1341524,INR,2026-08-22T11:28:00Z,credit,credited,,,SETL_580,UTR95019B,0,0,0
bank,BANK-1305,NEFT85004,225793,INR,2026-08-22T16:05:00Z,credit,credited,,,SETL_405,NEFT85004,0,0,0
bank,BANK-1487,UTR-95023A,32202,INR,2026-08-19T15:22:00Z,credit,credited,,,SETL_587,UTR95023A,0,0,0
bank,BANK-1288,UTR-82287,472699,INR,2026-08-21T08:38:00Z,credit,credited,,,SETL_388,UTR82287,0,0,0
bank,BANK-1192,UTR-82191,3206161,INR,2026-08-15T08:25:00Z,credit,credited,,,SETL_292,UTR82191,0,0,0
bank,BANK-1430,UTR-93014,707395,INR,2026-08-23T12:50:00Z,credit,credited,,,SETL_530,UTR93014,0,0,0
bank,BANK-1432,UTR-93016,697437,INR,2026-08-27T17:18:00Z,credit,credited,,,SETL_532,UTR93016,0,0,0
bank,BANK-1340,NEFT85039,66207,INR,2026-08-16T19:13:00Z,credit,credited,,,SETL_440,NEFT85039,0,0,0
bank,BANK-1262,UTR-82261,65752,INR,2026-08-17T22:22:00Z,credit,credited,,,SETL_362,UTR82261,0,0,0
bank,BANK-1004,UTR-82003,815678,INR,2026-08-11T15:37:00Z,credit,credited,,,SETL_104,UTR82003,0,0,0
bank,BANK-1053,UTR-82052,43611,INR,2026-08-27T16:09:00Z,credit,credited,,,SETL_153,UTR82052,0,0,0
bank,BANK-1300,UTR-82299,173573,INR,2026-08-24T16:22:00Z,credit,credited,,,SETL_400,UTR82299,0,0,0
bank,BANK-1204,UTR-82203,50988,INR,2026-08-08T12:39:00Z,credit,credited,,,SETL_304,UTR82203,0,0,0
bank,BANK-1320,NEFT85019,121369,INR,2026-08-19T15:15:00Z,credit,credited,,,SETL_420,NEFT85019,0,0,0
bank,BANK-1423,UTR-93007,21949,INR,2026-08-09T22:55:00Z,credit,credited,,,SETL_523,UTR93007,0,0,0
bank,BANK-1267,UTR-82266,4826926,INR,2026-08-22T16:27:00Z,credit,credited,,,SETL_367,UTR82266,0,0,0
bank,BANK-1347,NEFT85046,1825270,INR,2026-08-25T15:20:00Z,credit,credited,,,SETL_447,NEFT85046,0,0,0
bank,BANK-1155,UTR-82154,554829,INR,2026-08-15T13:35:00Z,credit,credited,,,SETL_255,UTR82154,0,0,0
bank,BANK-1239,UTR-82238,155886,INR,2026-08-05T18:55:00Z,credit,credited,,,SETL_339,UTR82238,0,0,0
bank,BANK-1112,UTR-82111,127025,INR,2026-08-09T15:13:00Z,credit,credited,,,SETL_212,UTR82111,0,0,0
bank,BANK-1481,UTR-95020A,1723675,INR,2026-08-21T19:32:00Z,credit,credited,,,SETL_581,UTR95020A,0,0,0
bank,BANK-1236,UTR-82235,3609657,INR,2026-08-23T13:55:00Z,credit,credited,,,SETL_336,UTR82235,0,0,0
bank,BANK-1179,UTR-82178,51577,INR,2026-08-10T10:50:00Z,credit,credited,,,SETL_279,UTR82178,0,0,0
bank,BANK-1437,UTR-93021,124548,INR,2026-08-05T17:38:00Z,credit,credited,,,SETL_537,UTR93021,0,0,0
bank,BANK-1193,UTR-82192,222712,INR,2026-08-05T18:13:00Z,credit,credited,,,SETL_293,UTR82192,0,0,0
bank,BANK-1459,UTR-95009A,2472024,INR,2026-08-03T19:29:00Z,credit,credited,,,SETL_559,UTR95009A,0,0,0
bank,BANK-1217,UTR-82216,49309,INR,2026-08-09T21:09:00Z,credit,credited,,,SETL_317,UTR82216,0,0,0
bank,BANK-1141,UTR-82140,91003,INR,2026-08-19T13:26:00Z,credit,credited,,,SETL_241,UTR82140,0,0,0
bank,BANK-1330,NEFT85029,828237,INR,2026-08-19T15:09:00Z,credit,credited,,,SETL_430,NEFT85029,0,0,0
bank,BANK-1364,UTR-88013,64501,INR,2026-08-16T18:06:00Z,credit,credited,,,SETL_464,UTR88013,0,0,0
bank,BANK-1365,UTR-88014,27760,INR,2026-08-04T12:24:00Z,credit,credited,,,SETL_465,UTR88014,0,0,0
bank,BANK-1157,UTR-82156,974052,INR,2026-08-05T13:47:00Z,credit,credited,,,SETL_257,UTR82156,0,0,0
bank,BANK-1413,UTR-91022,321573,INR,2026-08-14T08:39:00Z,credit,credited,,,SETL_513,UTR91022,0,0,0
bank,BANK-1312,NEFT85011,67809,INR,2026-08-08T15:26:00Z,credit,credited,,,SETL_412,NEFT85011,0,0,0
bank,BANK-1130,UTR-82129,2060210,INR,2026-08-05T10:15:00Z,credit,credited,,,SETL_230,UTR82129,0,0,0
bank,BANK-1115,UTR-82114,758935,INR,2026-08-17T20:01:00Z,credit,credited,,,SETL_215,UTR82114,0,0,0
bank,BANK-1005,UTR-82004,10595,INR,2026-08-26T14:21:00Z,credit,credited,,,SETL_105,UTR82004,0,0,0
bank,BANK-1411,UTR-91020,91903,INR,2026-08-05T21:42:00Z,credit,credited,,,SETL_511,UTR91020,0,0,0
bank,BANK-1308,NEFT85007,81896,INR,2026-08-05T08:41:00Z,credit,credited,,,SETL_408,NEFT85007,0,0,0
bank,BANK-1089,UTR-82088,163400,INR,2026-08-14T16:29:00Z,credit,credited,,,SETL_189,UTR82088,0,0,0
bank,BANK-1332,NEFT85031,728832,INR,2026-08-21T13:32:00Z,credit,credited,,,SETL_432,NEFT85031,0,0,0
bank,BANK-1068,UTR-82067,32617,INR,2026-08-07T17:27:00Z,credit,credited,,,SETL_168,UTR82067,0,0,0
bank,BANK-1467,UTR-95013A,334444,INR,2026-08-21T14:34:00Z,credit,credited,,,SETL_567,UTR95013A,0,0,0
bank,BANK-1243,UTR-82242,20557,INR,2026-08-05T11:45:00Z,credit,credited,,,SETL_343,UTR82242,0,0,0
